V1	V2	V3	V4
0.0318	0.0261	0.292586816	0.475738369
0.0307	0.0255	0.276984096	0.459760278
0.0323	0.0211	0.297973678	0.35642508
0.0383	0.0232	0.375918091	0.409277682
0.0305	0.031	0.274956625	0.587415571
0.0354	0.0293	0.334025243	0.558178979
0.0322	0.0219	0.29844107	0.373808409
0.0286	0.0302	0.25463913	0.579542296
0.0304	0.0255	0.273593448	0.458636821
0.0313	0.0286	0.286473525	0.540849398
0.0245	0.0208	0.206118562	0.348586678
0.0274	0.0213	0.238870813	0.361872425
0.0306	0.0255	0.276110999	0.460836945
0.0295	0.0247	0.266381466	0.435560524
0.0305	0.0287	0.274412486	0.542273468
0.0305	0.0264	0.273819256	0.477334873
0.0367	0.0287	0.352995543	0.546229574
0.022	0.0244	0.164754412	0.423491997
0.0334	0.0288	0.307168046	0.544913487
0.0295	0.0209	0.264762587	0.349875569
0.0246	0.0284	0.206999192	0.537049782
0.0284	0.0185	0.250223322	0.284464552
0.032	0.0255	0.293279402	0.458834996
0.0305	0.0248	0.27464361	0.440312278
0.0288	0.0253	0.258602297	0.454598772
0.0321	0.0184	0.294128145	0.283552749
0.0317	0.0258	0.292351508	0.472441311
0.032	0.0261	0.29339903	0.475312724
0.0323	0.0289	0.29359615	0.553049949
0.0308	0.0303	0.278897705	0.58160835
0.0307	0.0253	0.277258748	0.457515329
0.032	0.0305	0.290469416	0.583116417
0.0296	0.0264	0.26629103	0.47925533
0.0303	0.0259	0.271558327	0.472789768
0.0323	0.0256	0.297000053	0.466935699
0.0313	0.0256	0.285857135	0.465957856
0.0302	0.0258	0.269872325	0.471124592
0.0321	0.0253	0.295140174	0.457221871
0.0323	0.0261	0.29840182	0.473722692
0.0235	0.0247	0.187740977	0.433318648
0.0314	0.0251	0.288846587	0.448310596
0.024	0.0205	0.196549722	0.340977492
0.0302	0.0276	0.270208629	0.51040552
0.0245	0.0299	0.203910854	0.572258583
0.0388	0.0245	0.38005631	0.427727903
0.027	0.0211	0.235443977	0.358394808
0.0229	0.027	0.173894696	0.487400372
0.0307	0.0261	0.276214119	0.476310895
0.0306	0.0252	0.275127707	0.453680649
0.0372	0.0246	0.360094979	0.438690552
0.0317	0.0258	0.290813403	0.472319491
0.0268	0.0294	0.231745099	0.561379823
0.0235	0.0272	0.185780743	0.493970137
0.0313	0.0205	0.285341114	0.340382556
0.025	0.0279	0.213591843	0.522416599
0.0296	0.0258	0.264476206	0.471758239
0.0394	0.0243	0.385907753	0.425252069
0.0247	0.0246	0.20983075	0.426390178
0.0334	0.0223	0.309242689	0.39395822
0.0313	0.0269	0.281417189	0.48428701
0.0334	0.0288	0.307168046	0.544913487
0.0244	0.0226	0.205220241	0.399399722
0.0257	0.0214	0.217831556	0.368814233
0.0296	0.0293	0.267768996	0.557775897
0.0259	0.0278	0.225159926	0.519817019
0.0311	0.025	0.281487279	0.44624689
0.0286	0.0197	0.252019783	0.326658141
0.0323	0.0289	0.29359615	0.553049949
0.0352	0.0183	0.33805114	0.279767836
0.032	0.0305	0.290469416	0.583116417
0.0345	0.0256	0.322348646	0.467333661
0.0306	0.0255	0.276121832	0.460322537
0.0317	0.0258	0.290259258	0.469943178
0.0391	0.0249	0.383182053	0.44992325
0.0287	0.0247	0.258470626	0.430927815
0.0259	0.0258	0.226748142	0.47188493
0.0235	0.0249	0.182285688	0.444765886
0.0262	0.0223	0.228327224	0.393758182
0.0307	0.0272	0.274666002	0.495375109
0.0242	0.0284	0.198872806	0.534589759
0.0313	0.0255	0.286490174	0.460182478
0.0301	0.0252	0.270356248	0.454286772
0.0309	0.0269	0.277661289	0.484698005
0.0358	0.0276	0.341984671	0.50589973
0.0342	0.0301	0.315979047	0.577144707
0.036	0.0247	0.34705943	0.431608321
0.0285	0.0209	0.254240246	0.352691534
0.0306	0.0315	0.276664653	0.590185914
0.0236	0.0232	0.193315275	0.405629577
0.0277	0.0216	0.242750661	0.370363303
0.0372	0.0241	0.360531192	0.42133812
0.0315	0.0233	0.287778244	0.407523252
0.0324	0.0185	0.296236181	0.284499723
0.0362	0.0272	0.346264183	0.497744198
0.0258	0.0255	0.222046504	0.457751951
0.0297	0.0255	0.267937942	0.458256054
0.0317	0.0264	0.290715842	0.479695535
0.031	0.027	0.278623132	0.48831697
0.0376	0.0298	0.365342407	0.571791451
0.0295	0.0289	0.26581341	0.547148201
0.0352	0.0221	0.338251189	0.381993657
0.0295	0.0256	0.264981176	0.465230002
0.0277	0.0223	0.240688945	0.391985573
0.0231	0.027	0.177286486	0.486933733
0.0235	0.0233	0.181809379	0.407244703
0.0301	0.0252	0.269598097	0.453641227
0.028	0.028	0.245617922	0.527181003
0.0241	0.0223	0.198634282	0.388357487
0.0319	0.0223	0.293540743	0.391404357
0.0361	0.0261	0.347772483	0.47579371
0.0258	0.0298	0.218393668	0.567733864
0.0307	0.0253	0.277531701	0.456122424
0.0287	0.0247	0.258470626	0.430927815
0.0301	0.0257	0.269499611	0.467759762
0.0259	0.0279	0.223074381	0.525723004
0.0315	0.0264	0.287774408	0.477318471
0.0314	0.0258	0.285151965	0.46918855
0.0296	0.0256	0.267320858	0.465214197
0.0305	0.031	0.274956625	0.587415571
0.0307	0.0268	0.274843894	0.483483565
0.0266	0.0258	0.23099508	0.470709563
0.0332	0.0192	0.307269254	0.30815335
0.0308	0.0255	0.279567975	0.460096825
0.0314	0.0256	0.287763203	0.465316921
0.0312	0.0238	0.281331785	0.412784356
0.038	0.0245	0.372674994	0.437870427
0.0311	0.0244	0.281978792	0.422194967
0.0244	0.0239	0.20291807	0.416121846
0.0336	0.0228	0.312390302	0.400522192
0.0312	0.0256	0.282489624	0.463609568
0.0313	0.0205	0.283772778	0.342663529
0.0241	0.0223	0.196891129	0.388451996
0.0224	0.0248	0.170040221	0.440551019
0.0253	0.0221	0.215538523	0.383493523
0.0309	0.0278	0.277900313	0.516561467
0.0333	0.0192	0.308454126	0.306193191
0.0244	0.0257	0.205678076	0.467400068
0.0306	0.0251	0.275575861	0.449979994
0.0363	0.0283	0.347137317	0.530975677
0.0331	0.0209	0.307983344	0.349736964
0.026	0.0278	0.227467981	0.516216645
0.0322	0.027	0.294320523	0.486515417
0.0364	0.0246	0.351020886	0.428171503
0.0265	0.0289	0.229998027	0.54946138
0.0307	0.0249	0.27766107	0.443706163
0.0346	0.0279	0.323988257	0.522914039
0.0311	0.0255	0.282315862	0.460794031
0.0258	0.0256	0.221757792	0.464372811
0.0319	0.0268	0.291235869	0.482900659
0.0249	0.0247	0.213442992	0.437296491
0.0313	0.0223	0.286652231	0.387615817
0.032	0.0264	0.293710986	0.479655263
0.0235	0.0295	0.191292926	0.560938156
0.0325	0.0272	0.296471738	0.495159381
0.0311	0.0256	0.281429894	0.462636918
0.0297	0.0264	0.267723284	0.477897677
0.0287	0.0224	0.255591622	0.396767563
0.0303	0.031	0.274299618	0.587467609
0.0325	0.0258	0.299834173	0.469942616
0.028	0.0289	0.245282187	0.550941084
0.0297	0.0258	0.266936315	0.471978202
0.0306	0.0251	0.275266915	0.44740286
0.0242	0.0279	0.197610362	0.522756143
0.0221	0.0255	0.167887914	0.457595035
0.0312	0.0288	0.282848791	0.545624321
0.0286	0.0213	0.25459421	0.362455836
0.0313	0.0256	0.286042257	0.461898451
0.0297	0.0258	0.266759937	0.469210591
0.0363	0.0292	0.349288653	0.558105097
0.0359	0.0289	0.340192586	0.552685049
0.0275	0.0323	0.23888809	0.602944509
0.0246	0.0287	0.206757805	0.542204392
0.0308	0.029	0.277998666	0.553735519
0.0316	0.0269	0.289066725	0.484047814
0.0248	0.0279	0.20978026	0.522846335
0.0314	0.0261	0.286239354	0.475006085
0.0302	0.0253	0.271790389	0.456369878
0.0395	0.0281	0.387105527	0.530260157
0.0241	0.0268	0.199616609	0.483312574
0.0302	0.0261	0.27042013	0.473857747
0.0338	0.0213	0.314049104	0.361212518
0.0306	0.0293	0.275872269	0.558810427
0.0302	0.0264	0.269691823	0.478693229
0.0248	0.0279	0.20978026	0.522846335
0.0314	0.0261	0.284803823	0.475176872
0.0285	0.0242	0.253348905	0.419303989
0.0323	0.0256	0.297478244	0.466173996
0.0359	0.0251	0.3445697	0.449201644
0.035	0.0321	0.329379957	0.597299211
0.0354	0.0293	0.334025243	0.558178979
0.0299	0.0256	0.268641355	0.463255928
0.0317	0.0256	0.291641101	0.461709006
0.0307	0.0253	0.277664823	0.455471296
0.0285	0.0214	0.254181929	0.368227571
0.033	0.0229	0.306675198	0.402423841
0.0285	0.0257	0.250418342	0.468404496
0.0244	0.0228	0.204046824	0.400646861
0.0333	0.0295	0.306750326	0.562948878
0.0317	0.0261	0.291199909	0.473920278
0.0318	0.0264	0.292677256	0.477288015
0.0317	0.0251	0.291806651	0.450419217
0.0302	0.0255	0.272077449	0.46011452
0.0314	0.0251	0.288770333	0.449198882
0.0293	0.02	0.262534611	0.330213448
0.0314	0.0256	0.288577193	0.463327055
0.0334	0.0222	0.309021734	0.386437858
0.034	0.0195	0.317978881	0.321120505
0.0343	0.0219	0.320360803	0.378376358
0.0308	0.0269	0.276320362	0.485469296
0.0346	0.0272	0.323378498	0.494405098
0.0296	0.0262	0.265068435	0.476835152
0.0323	0.0258	0.296411544	0.471063785
0.0299	0.0253	0.268834914	0.455710596
0.0315	0.0255	0.289296895	0.459259684
0.0278	0.0205	0.247611921	0.342241606
0.0221	0.0258	0.167599762	0.47018354
0.0365	0.0287	0.351084502	0.546775049
0.0331	0.025	0.305637881	0.446718893
0.0287	0.0328	0.25603027	0.61253227
0.0306	0.0251	0.275286704	0.449562624
0.0241	0.0214	0.196844641	0.367115951
0.0299	0.0264	0.268403053	0.477430679
0.0322	0.0266	0.294595477	0.481158352
0.0278	0.0279	0.2390922	0.525728478
0.0314	0.0258	0.287292461	0.470573377
0.0308	0.0246	0.279295305	0.42586171
0.0301	0.0244	0.270618931	0.422091602
0.032	0.0255	0.293301715	0.459035301
0.0288	0.0209	0.258978934	0.350831401
0.0395	0.0234	0.387805649	0.411135312
0.0343	0.0187	0.320770939	0.296115286
0.0284	0.0283	0.24970266	0.531443605
0.0378	0.0273	0.36697961	0.500041494
0.0243	0.0274	0.202364775	0.500362717
0.0311	0.0251	0.281473849	0.449949128
0.0323	0.0264	0.299326713	0.477677915
0.0265	0.02	0.230664378	0.329212952
0.0307	0.0261	0.275110779	0.475389713
0.0338	0.0303	0.309828716	0.581143826
0.0355	0.0242	0.339176399	0.419778109
0.0329	0.0267	0.303618533	0.482014247
0.029	0.0255	0.261148063	0.458634115
0.0249	0.0244	0.21360664	0.423669628
0.0228	0.0279	0.176157437	0.52092107
0.034	0.0221	0.316276461	0.382126304
0.035	0.0211	0.330973921	0.359247031
0.0268	0.0287	0.231880054	0.541329113
0.0298	0.0223	0.268337037	0.392171097
0.0371	0.0231	0.360431124	0.405187833
0.0235	0.0266	0.184187296	0.481280342
0.0323	0.0264	0.29786	0.477078708
0.0313	0.0205	0.284621345	0.34115485
0.0337	0.0213	0.31152849	0.36594009
0.0314	0.0246	0.287374215	0.426855336
0.0307	0.0251	0.277603494	0.451193331
0.0247	0.0257	0.211146923	0.467604462
0.032	0.0256	0.2942882	0.46176899
0.0312	0.0303	0.282938565	0.581053076
0.0241	0.0272	0.196852085	0.490854219
0.0226	0.0252	0.171250574	0.452227576
0.0317	0.0256	0.290115668	0.467270823
0.0346	0.0279	0.323988257	0.522914039
0.0366	0.0218	0.354486575	0.376475642
0.0277	0.0256	0.240423215	0.465402127
0.0303	0.0268	0.270857136	0.483077494
0.0301	0.0208	0.272604769	0.346355202
0.0319	0.0269	0.292383593	0.483624844
0.0315	0.0257	0.288750265	0.468456519
0.028	0.0288	0.246394115	0.546407211
0.0267	0.0213	0.231203895	0.360530182
0.027	0.0211	0.235443977	0.358394808
0.0328	0.0224	0.302332882	0.397977092
0.0269	0.0221	0.23381898	0.383908184
0.0313	0.0249	0.286192216	0.444778715
0.0266	0.0297	0.230857627	0.566739848
0.0312	0.0258	0.281417294	0.471876805
0.0345	0.0256	0.322348646	0.467333661
0.0297	0.0264	0.26680465	0.477858992
0.0242	0.0293	0.199987238	0.559452012
0.0253	0.0221	0.215538523	0.383493523
0.0329	0.0286	0.301337699	0.540051041
0.0327	0.0208	0.302235141	0.347556437
0.0363	0.0291	0.348946036	0.554283351
0.0265	0.0239	0.229940135	0.415659503
0.0347	0.0284	0.32322251	0.533176376
0.0224	0.0258	0.170019932	0.470973777
0.0232	0.026	0.178230444	0.473112888
0.0215	0.0255	0.160173128	0.459376593
0.0267	0.0266	0.232973568	0.480998832
0.0295	0.0295	0.266495628	0.563662676
0.0303	0.0258	0.272793982	0.469191362
0.0285	0.0195	0.250305242	0.320392787
0.0305	0.0253	0.274861637	0.455443606
0.0242	0.0256	0.20111344	0.462765116
0.029	0.0283	0.260334226	0.531114203
0.0277	0.0261	0.240643169	0.474322814
0.0308	0.0269	0.275516381	0.485203754
0.0349	0.0225	0.329169206	0.398795732
0.0234	0.0289	0.187335393	0.550370363
0.0241	0.0272	0.198293858	0.497563985
0.0363	0.0274	0.349223874	0.503732687
0.0351	0.0278	0.332270424	0.515725486
0.0299	0.0278	0.268183373	0.517567868
0.0317	0.0256	0.290261548	0.467122249
0.0252	0.0247	0.21408325	0.433924043
0.0307	0.0253	0.277708691	0.456788513
0.0287	0.0213	0.256675099	0.36545808
0.0367	0.0254	0.35358187	0.458285321
0.0261	0.0213	0.227876737	0.364164337
0.0308	0.0256	0.279770718	0.463492146
0.0335	0.0208	0.310675717	0.347313223
0.0278	0.0243	0.244997501	0.421751763
0.0353	0.0267	0.334696438	0.482040251
0.0313	0.0255	0.286598681	0.458261696
0.0252	0.0312	0.214146938	0.58896878
0.0285	0.0205	0.251357682	0.339873746
0.0359	0.0266	0.342466293	0.481168633
0.0313	0.0256	0.286428228	0.460912889
0.0254	0.0297	0.215865262	0.566891365
0.0323	0.0256	0.296710111	0.466344135
0.0263	0.0224	0.229101793	0.398158882
0.0248	0.0301	0.210053642	0.576717726
0.0315	0.0269	0.285024356	0.485876726
0.0313	0.0252	0.286891652	0.45276262
0.0395	0.0239	0.387970809	0.418602164
0.033	0.0229	0.306675198	0.402423841
0.0314	0.0261	0.287069347	0.474034445
0.0245	0.0271	0.209497951	0.489857293
0.0298	0.0278	0.267117271	0.518014121
0.0333	0.0297	0.305935514	0.566237897
0.0235	0.0264	0.187911816	0.477728241
0.0291	0.0208	0.261712846	0.348247225
0.0376	0.0274	0.363519202	0.504487379
0.0324	0.0277	0.295748097	0.513249517
0.0353	0.0193	0.33589738	0.314234643
0.0315	0.0258	0.288335126	0.469237989
0.0319	0.0268	0.290091651	0.482864008
0.0235	0.0264	0.186408382	0.479164117
0.0308	0.0268	0.276418907	0.483110148
0.0351	0.0223	0.333205587	0.389244145
0.0245	0.0293	0.204313597	0.556849002
0.0317	0.0247	0.292374884	0.431952926
0.0349	0.0247	0.328006474	0.43747984
0.031	0.0251	0.280646054	0.450711877
0.0351	0.0279	0.330709788	0.521021719
0.0365	0.0246	0.352008423	0.428634275
0.0352	0.0216	0.336816132	0.370525331
0.0235	0.0257	0.186819892	0.467633794
0.0313	0.0255	0.286893571	0.459314827
0.0313	0.0253	0.287105057	0.456508293
0.0313	0.0294	0.283915627	0.560515611
0.0306	0.0256	0.275917305	0.462655586
0.0342	0.0277	0.317658945	0.513619082
0.0244	0.0244	0.206764796	0.422788905
0.0314	0.0252	0.288886711	0.45261918
0.0288	0.0253	0.258602297	0.454598772
0.0354	0.0269	0.337746056	0.484408854
0.0323	0.0258	0.296468592	0.470889753
0.031	0.027	0.279380194	0.487729268
0.0327	0.0249	0.301753748	0.444430308
0.0402	0.025	0.393788029	0.454516065
0.0257	0.0297	0.216765057	0.566959663
0.0236	0.0246	0.189607079	0.425827636
0.0275	0.0271	0.238737003	0.489962622
0.0304	0.0252	0.273534282	0.45280147
0.0323	0.0298	0.293689169	0.569454809
0.0296	0.0261	0.26650515	0.474085783
0.0395	0.0259	0.387774958	0.475256972
0.0385	0.0267	0.375335382	0.486234275
0.0385	0.0272	0.376468041	0.501903768
0.0329	0.0299	0.300712818	0.572182454
0.0314	0.0258	0.28690159	0.471158597
0.0302	0.0253	0.272220387	0.456351902
0.0234	0.0294	0.184271068	0.559556221
0.0367	0.0246	0.354934372	0.434232381
0.0309	0.0264	0.278430097	0.478880412
0.0349	0.0276	0.326962049	0.507437927
0.0357	0.0255	0.34123234	0.459314408
0.0405	0.0255	0.398605315	0.46768344
0.0308	0.0209	0.279635761	0.352570961
0.0383	0.0242	0.376446147	0.423967847
0.0313	0.0252	0.286914893	0.45377826
0.0352	0.0282	0.328415263	0.52864102
0.0308	0.0298	0.278409462	0.568209514
0.0351	0.0244	0.334505845	0.423050391
0.0304	0.0256	0.27348021	0.465422448
0.0326	0.0301	0.298156359	0.577264746
0.0318	0.0252	0.292573693	0.452347202
0.0317	0.0247	0.292374884	0.431952926
0.0295	0.0223	0.264917848	0.393243831
0.0313	0.0251	0.283322654	0.447816355
0.029	0.0211	0.260497727	0.356709799
0.0284	0.0233	0.250362547	0.407495403
0.0315	0.0258	0.289016669	0.471339014
0.023	0.0256	0.176468097	0.464525903
0.0241	0.0223	0.198634282	0.388357487
0.0363	0.0298	0.349407502	0.571329216
0.0357	0.0232	0.34047962	0.403826103
0.0308	0.0255	0.278781398	0.458320043
0.0302	0.0258	0.270194666	0.470785458
0.0236	0.0269	0.191208887	0.484762545
0.0332	0.0288	0.304806669	0.546716657
0.0359	0.0253	0.345438675	0.456405981
0.0228	0.0279	0.17474303	0.522609323
0.0314	0.0255	0.287626978	0.45967436
0.0317	0.0252	0.291884289	0.454410507
0.0288	0.0253	0.259382958	0.456359218
0.031	0.0268	0.279840152	0.482888544
0.035	0.0224	0.331623951	0.398023697
0.0303	0.0266	0.272887575	0.481224946
0.0357	0.0233	0.340505127	0.407461628
0.0261	0.0213	0.227876737	0.364164337
0.027	0.0244	0.234591925	0.421885944
0.0269	0.0221	0.23381898	0.383908184
0.0245	0.0271	0.209497951	0.489857293
0.0305	0.0258	0.273392134	0.472425418
0.0285	0.0288	0.250687134	0.545345802
0.0233	0.0261	0.180024299	0.475640945
0.0321	0.0258	0.295002094	0.469256122
0.0359	0.0238	0.343569666	0.414654491
0.0352	0.0302	0.330616446	0.580001182
0.0235	0.0251	0.186192818	0.448507255
0.0314	0.0256	0.288586409	0.461896966
0.027	0.0244	0.234591925	0.421885944
0.0332	0.0312	0.307001313	0.588341738
0.0295	0.0209	0.266166772	0.353122306
0.0228	0.0289	0.175446681	0.547640333
0.0335	0.0208	0.310675717	0.347313223
0.0246	0.0223	0.208391668	0.390856082
0.0302	0.0297	0.271230838	0.565868544
0.0313	0.0252	0.287156442	0.452854348
0.0268	0.0223	0.232330029	0.393458867
0.0345	0.0234	0.322560869	0.410716683
0.0394	0.027	0.383485837	0.49730511
0.034	0.0216	0.316553112	0.370771671
0.0388	0.0254	0.380169427	0.466168708
0.032	0.0283	0.290935363	0.529450272
0.0245	0.0272	0.208328329	0.493035562
0.0279	0.0266	0.245056537	0.481041579
0.0269	0.02	0.233412827	0.330395067
0.033	0.0336	0.303850163	0.628667964
0.0349	0.022	0.329447726	0.380547872
0.0231	0.0269	0.178016906	0.484734443
0.0249	0.0234	0.213127457	0.410439887
0.0258	0.0222	0.223010061	0.384591813
0.0353	0.0271	0.332878832	0.490486515
0.0245	0.0274	0.206428324	0.501697777
0.0323	0.0255	0.295622067	0.458690204
0.031	0.027	0.279380194	0.487729268
0.0243	0.0258	0.205057485	0.471689477
0.0312	0.021	0.282507789	0.354204974
0.0239	0.0278	0.19568093	0.51638267
0.0304	0.0256	0.274025681	0.4625646
0.0302	0.0252	0.272156105	0.454006181
0.0302	0.0255	0.272866031	0.458309466
0.0285	0.0257	0.250418342	0.468404496
0.031	0.0271	0.279298232	0.490022791
0.0307	0.0261	0.276419667	0.476256157
0.0302	0.0276	0.270208629	0.51040552
0.0321	0.0255	0.294394929	0.459269944
0.0296	0.0261	0.265530472	0.475205667
0.0312	0.0258	0.281417294	0.471876805
0.031	0.027	0.279201333	0.48780403
0.026	0.0219	0.22544926	0.377989979
0.0307	0.0252	0.277264842	0.452701119
0.0352	0.0269	0.332298198	0.485118169
0.035	0.026	0.328509909	0.472968732
0.0304	0.0244	0.274216926	0.422892527
0.0311	0.0253	0.281409147	0.454885833
0.034	0.0221	0.316498291	0.382571279
0.0326	0.0266	0.301317044	0.480801233
0.0288	0.0253	0.258602297	0.454598772
0.0295	0.0333	0.265404878	0.620292855
0.0314	0.0268	0.282917774	0.482713334
0.029	0.0247	0.261300619	0.436773196
0.0323	0.0255	0.297289541	0.459114447
0.0313	0.0205	0.283772778	0.342663529
0.0312	0.0252	0.282445361	0.454188728
0.0314	0.0251	0.288846587	0.448310596
0.035	0.0321	0.329379957	0.597299211
0.027	0.0249	0.235129246	0.443393393
0.0357	0.0233	0.340505127	0.407461628
0.0331	0.0209	0.307983344	0.349736964
0.0287	0.0305	0.256094889	0.584708456
0.0396	0.0274	0.385514164	0.507989353
0.0361	0.0224	0.347434792	0.39565184
0.0246	0.0284	0.206999192	0.537049782
0.0302	0.0231	0.271697625	0.403129884
0.0308	0.0256	0.279219834	0.463030814
0.0296	0.0223	0.267435275	0.394853068
0.0247	0.0324	0.210170422	0.604121183
0.0394	0.0286	0.383738205	0.546337621
0.0304	0.0253	0.27414936	0.456379045
0.0314	0.0256	0.288577193	0.463327055
0.0309	0.0258	0.278096858	0.468711414
0.034	0.0322	0.31651568	0.599234374
0.0307	0.0272	0.274666002	0.495375109
0.0291	0.0305	0.261721107	0.584187323
0.0371	0.0273	0.358760572	0.501154232
0.0241	0.0248	0.198531629	0.43942318
0.0314	0.0261	0.286239354	0.475006085
0.031	0.0256	0.280668941	0.465959112
0.0301	0.0256	0.269771214	0.463594273
0.0303	0.02	0.272015736	0.329918326
0.0313	0.0256	0.286428228	0.460912889
0.0317	0.0256	0.292137838	0.461738602
0.0249	0.0247	0.213442992	0.437296491
0.0337	0.0209	0.313062315	0.349840828
0.035	0.0211	0.330973921	0.359247031
0.0282	0.0256	0.249770369	0.461807895
0.0288	0.027	0.256136247	0.488378888
0.0297	0.0264	0.267227606	0.478544337
0.0375	0.0273	0.360937435	0.50229302
0.0313	0.0253	0.286112172	0.457296735
0.0244	0.0244	0.206764796	0.422788905
0.0278	0.0269	0.239189861	0.485533624
0.0329	0.0299	0.300712818	0.572182454
0.0323	0.0256	0.295528958	0.465234509
0.0366	0.0232	0.353614302	0.406179068
0.0305	0.0287	0.274412486	0.542273468
0.0299	0.0219	0.268572321	0.375588136
0.0313	0.0251	0.28698258	0.451651016
0.0288	0.0252	0.258887828	0.454081315
0.0301	0.0252	0.270356248	0.454286772
0.0246	0.0284	0.206999192	0.537049782
0.0325	0.0328	0.297277263	0.612015944
0.0315	0.0258	0.289016669	0.471339014
0.0388	0.0277	0.378234172	0.524924512
0.0278	0.0222	0.242801838	0.387112989
0.0259	0.0278	0.225159926	0.519817019
0.0286	0.0283	0.254999378	0.529150161
0.0314	0.0264	0.285992624	0.480038234
0.0286	0.0191	0.252718972	0.305149031
0.0285	0.021	0.252569508	0.354860262
0.0318	0.0256	0.292771886	0.465858014
0.0363	0.0246	0.349610175	0.43026508
0.0269	0.0255	0.233684434	0.45757781
0.0326	0.0303	0.298914514	0.582147062
0.0285	0.0305	0.252447756	0.583035184
0.0323	0.0261	0.296511273	0.476393344
0.0302	0.0253	0.271996475	0.454638237
0.0306	0.0251	0.276243057	0.449258707
0.0245	0.0299	0.203509569	0.574220347
0.0333	0.0331	0.308448818	0.617244574
0.0305	0.0258	0.27372287	0.472401234
0.0306	0.0209	0.274906362	0.349866905
0.0314	0.0264	0.285705742	0.47878206
0.0245	0.0253	0.20733964	0.457043248
0.0285	0.0303	0.252601196	0.581544336
0.0345	0.0247	0.323007263	0.43133523
0.0274	0.0242	0.237860402	0.419261016
0.0313	0.0255	0.284039637	0.4603217
0.0382	0.0287	0.37361038	0.551013523
0.0296	0.0258	0.265332442	0.472024438
0.0306	0.0264	0.274402786	0.47829347
0.0368	0.0268	0.354632256	0.485517972
0.0352	0.0282	0.328415263	0.52864102
0.0314	0.0264	0.283513305	0.477243663
0.03	0.0257	0.2692168	0.468229029
0.0313	0.0205	0.284621345	0.34115485
0.0275	0.0253	0.238880336	0.45477418
0.0372	0.0247	0.360434043	0.442161691
0.0317	0.0255	0.290210212	0.458668432
0.0279	0.0219	0.246730151	0.378234759
0.0317	0.026	0.291195595	0.473403247
0.0279	0.0266	0.245056537	0.481041579
0.0258	0.0233	0.223623404	0.408240859
0.0257	0.0214	0.217831556	0.368814233
0.0351	0.0256	0.333252484	0.462785236
0.0308	0.0268	0.276418907	0.483110148
0.0243	0.0274	0.202364775	0.500362717
0.0308	0.0256	0.278442742	0.465143037
0.0352	0.0298	0.329867405	0.568662684
0.0247	0.0209	0.209688554	0.351911421
0.0303	0.0258	0.272969353	0.469899784
0.0246	0.0253	0.208065451	0.455011012
0.0231	0.027	0.177286486	0.486933733
0.0318	0.0256	0.292866943	0.462828552
0.0307	0.0256	0.277859193	0.466737793
0.0393	0.0285	0.384038466	0.542479384
0.0344	0.0283	0.31870836	0.532682603
0.0332	0.0299	0.304413459	0.572966554
0.0344	0.0278	0.321385611	0.516568371
0.0295	0.0289	0.26581341	0.547148201
0.0249	0.0234	0.213127457	0.410439887
0.027	0.0211	0.235443977	0.358394808
0.0388	0.0245	0.38005631	0.427727903
0.0307	0.0253	0.277664823	0.455471296
0.0313	0.0205	0.285341114	0.340382556
0.0257	0.0247	0.219002767	0.432213144
0.0355	0.0289	0.337486684	0.5502878
0.0304	0.0255	0.273593448	0.458636821
0.027	0.0288	0.235159724	0.543140826
0.0309	0.0257	0.279633244	0.467789972
0.0334	0.0197	0.309466796	0.323927877
0.0378	0.0288	0.367133242	0.549595569
0.0321	0.0256	0.295008367	0.465827965
0.0338	0.0303	0.309828716	0.581143826
0.032	0.0247	0.294143431	0.434181825
0.0308	0.0269	0.275516381	0.485203754
0.032	0.0261	0.293380932	0.476511886
0.0266	0.0297	0.230857627	0.566739848
0.0324	0.0185	0.296236181	0.284499723
0.0235	0.0257	0.186819892	0.467633794
0.0386	0.0259	0.37783905	0.475368502
0.0301	0.0311	0.269855169	0.587814043
0.0321	0.0264	0.29494598	0.478854244
0.032	0.0255	0.293279402	0.458834996
0.0235	0.0253	0.183787841	0.455626098
0.0351	0.0242	0.333326272	0.421128633
0.0321	0.0255	0.294701792	0.45783166
0.0234	0.0294	0.184271068	0.559556221
0.0263	0.0224	0.229101793	0.398158882
0.0349	0.022	0.329447726	0.380547872
0.039	0.024	0.382355676	0.419940922
0.0257	0.0288	0.217937022	0.542527523
0.0353	0.0307	0.335053153	0.585382835
0.0328	0.0213	0.302508435	0.363235214
0.0354	0.0248	0.338796323	0.442790275
0.0314	0.0251	0.287831725	0.44892892
0.0315	0.0263	0.287433205	0.477007714
0.0306	0.0256	0.275891941	0.462154694
0.0382	0.0271	0.373101272	0.498571685
0.0286	0.0264	0.252678642	0.478613074
0.0285	0.0257	0.250418342	0.468404496
0.0327	0.0208	0.302235141	0.347556437
0.0383	0.0276	0.375567136	0.519871768
0.0302	0.0241	0.27284568	0.417040223
0.0325	0.0321	0.296132636	0.597325415
0.0358	0.0219	0.342164293	0.378848835
0.0324	0.0233	0.295927915	0.406357097
0.033	0.0274	0.305187145	0.499786055
0.033	0.0229	0.306675198	0.402423841
0.0307	0.026	0.276143773	0.473111655
0.0261	0.0293	0.225937555	0.556998285
0.032	0.0259	0.29334006	0.472866098
0.0278	0.0201	0.239922471	0.332180513
0.0331	0.0208	0.307136687	0.345954761
0.0285	0.0242	0.253348905	0.419303989
0.0313	0.0251	0.283322654	0.447816355
